#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A4216E
#Date Time: 2020-04-24 14:11:29.461
#Sample rate: 800Hz
#Samples: 7505
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: -200 mV

Time (s),Channel 1 (V)
-4.05125,-5.57504e-05
-4.05,-0.00038955
-4.04875,-0.000723349
-4.0475,-0.00038955
-4.04625,0.00127945
-4.045,0.00127945
-4.04375,-0.000723349
-4.0425,-0.00205855
-4.04125,-0.00239234
-4.04,-0.00038955
-4.03875,-0.00105715
-4.0375,-0.00272614
-4.03625,-0.00305994
-4.035,-0.00239234
-4.03375,-0.00139095
-4.0325,0.000611848
-4.03125,-5.57504e-05
-4.03,-0.00038955
-4.02875,-0.000723349
-4.0275,-0.00038955
-4.02625,0.00127945
-4.025,0.00127945
-4.02375,-0.000723349
-4.0225,-0.00205855
-4.02125,-0.00239234
-4.02,-0.00038955
-4.01875,-0.000723349
-4.0175,-0.00239234
-4.01625,-0.00305994
-4.015,-0.00239234
-4.01375,-0.00139095
-4.0125,0.000611848
-4.01125,-5.57504e-05
-4.01,-0.00038955
-4.00875,-0.000723349
-4.0075,-0.00038955
-4.00625,0.00127945
-4.005,0.00127945
-4.00375,-0.000723349
-4.0025,-0.00205855
-4.00125,-0.00239234
-4,-0.00038955
-3.99875,-0.000723349
-3.9975,-0.00239234
-3.99625,-0.00305994
-3.995,-0.00239234
-3.99375,-0.00105715
-3.9925,0.000611848
-3.99125,0.000278049
-3.99,-0.00038955
-3.98875,-0.000723349
-3.9875,-0.00038955
-3.98625,0.00127945
-3.985,0.00127945
-3.98375,-0.000723349
-3.9825,-0.00205855
-3.98125,-0.00239234
-3.98,-0.00038955
-3.97875,-0.00105715
-3.9775,-0.00239234
-3.97625,-0.00305994
-3.975,-0.00239234
-3.97375,-0.00139095
-3.9725,0.000611848
-3.97125,0.000278049
-3.97,-0.00038955
-3.96875,-0.000723349
-3.9675,-0.00038955
-3.96625,0.00127945
-3.965,0.00127945
-3.96375,-0.000723349
-3.9625,-0.00205855
-3.96125,-0.00239234
-3.96,-0.00038955
-3.95875,-0.00105715
-3.9575,-0.00239234
-3.95625,-0.00305994
-3.955,-0.00239234
-3.95375,-0.00139095
-3.9525,0.000611848
-3.95125,0.000278049
-3.95,-0.00038955
-3.94875,-0.000723349
-3.9475,-0.00038955
-3.94625,0.000945647
-3.945,0.00127945
-3.94375,-0.000723349
-3.9425,-0.00205855
-3.94125,-0.00239234
-3.94,-0.00038955
-3.93875,-0.000723349
-3.9375,-0.00239234
-3.93625,-0.00272614
-3.935,-0.00239234
-3.93375,-0.00139095
-3.9325,0.000611848
-3.93125,0.000278049
-3.93,-0.00038955
-3.92875,-0.000723349
-3.9275,-0.00038955
-3.92625,0.000945647
-3.925,0.00127945
-3.92375,-0.000723349
-3.9225,-0.00205855
-3.92125,-0.00239234
-3.92,-0.00038955
-3.91875,-0.000723349
-3.9175,-0.00239234
-3.91625,-0.00272614
-3.915,-0.00239234
-3.91375,-0.00139095
-3.9125,0.000611848
-3.91125,0.000278049
-3.91,-0.00038955
-3.90875,-0.000723349
-3.9075,-0.00038955
-3.90625,0.000945647
-3.905,0.00161325
-3.90375,-0.000723349
-3.9025,-0.00205855
-3.90125,-0.00239234
-3.9,-0.00038955
-3.89875,-0.00105715
-3.8975,-0.00239234
-3.89625,-0.00305994
-3.895,-0.00239234
-3.89375,-0.00139095
-3.8925,0.000611848
-3.89125,0.000278049
-3.89,-0.00038955
-3.88875,-0.000723349
-3.8875,-0.00038955
-3.88625,0.000945647
-3.885,0.00161325
-3.88375,-0.00038955
-3.8825,-0.00205855
-3.88125,-0.00272614
-3.88,-0.00038955
-3.87875,-0.00105715
-3.8775,-0.00239234
-3.87625,-0.00305994
-3.875,-0.00239234
-3.87375,-0.00139095
-3.8725,0.000611848
-3.87125,0.000278049
-3.87,-0.00038955
-3.86875,-0.000723349
-3.8675,-0.00038955
-3.86625,0.000945647
-3.865,0.00161325
-3.86375,-0.000723349
-3.8625,-0.00205855
-3.86125,-0.00239234
-3.86,-0.00038955
-3.85875,-0.00105715
-3.8575,-0.00239234
-3.85625,-0.00305994
-3.855,-0.00239234
-3.85375,-0.00139095
-3.8525,0.000611848
-3.85125,0.000278049
-3.85,-0.00038955
-3.84875,-0.000723349
-3.8475,-0.00038955
-3.84625,0.000945647
-3.845,0.00161325
-3.84375,-0.00038955
-3.8425,-0.00205855
-3.84125,-0.00272614
-3.84,-0.000723349
-3.83875,-0.00105715
-3.8375,-0.00239234
-3.83625,-0.00305994
-3.835,-0.00239234
-3.83375,-0.00139095
-3.8325,0.000611848
-3.83125,0.000278049
-3.83,-0.00038955
-3.82875,-0.000723349
-3.8275,-0.00038955
-3.82625,0.000945647
-3.825,0.00161325
-3.82375,-0.00038955
-3.8225,-0.00205855
-3.82125,-0.00239234
-3.82,-0.00038955
-3.81875,-0.000723349
-3.8175,-0.00205855
-3.81625,-0.00272614
-3.815,-0.00239234
-3.81375,-0.00139095
-3.8125,0.000611848
-3.81125,0.000278049
-3.81,-0.00038955
-3.80875,-0.000723349
-3.8075,-0.00038955
-3.80625,0.000945647
-3.805,0.00161325
-3.80375,-0.00038955
-3.8025,-0.00172475
-3.80125,-0.00239234
-3.8,-0.00038955
-3.79875,-0.000723349
-3.7975,-0.00205855
-3.79625,-0.00305994
-3.795,-0.00239234
-3.79375,-0.00139095
-3.7925,0.000611848
-3.79125,0.000278049
-3.79,-0.00038955
-3.78875,-0.000723349
-3.7875,-0.00038955
-3.78625,0.000945647
-3.785,0.00161325
-3.78375,-0.00038955
-3.7825,-0.00172475
-3.78125,-0.00239234
-3.78,-0.000723349
-3.77875,-0.000723349
-3.7775,-0.00205855
-3.77625,-0.00305994
-3.775,-0.00239234
-3.77375,-0.00139095
-3.7725,0.000611848
-3.77125,0.000278049
-3.77,-0.00038955
-3.76875,-0.000723349
-3.7675,-0.000723349
-3.76625,0.000611848
-3.765,0.00161325
-3.76375,-0.00038955
-3.7625,-0.00205855
-3.76125,-0.00272614
-3.76,-0.000723349
-3.75875,-0.00105715
-3.7575,-0.00205855
-3.75625,-0.00305994
-3.755,-0.00239234
-3.75375,-0.00172475
-3.7525,0.000611848
-3.75125,0.000278049
-3.75,-0.00038955
-3.74875,-0.000723349
-3.7475,-0.000723349
-3.74625,0.000611848
-3.745,0.00194704
-3.74375,-0.00038955
-3.7425,-0.00172475
-3.74125,-0.00239234
-3.74,-0.000723349
-3.73875,-0.000723349
-3.7375,-0.00205855
-3.73625,-0.00305994
-3.735,-0.00239234
-3.73375,-0.00172475
-3.7325,0.000611848
-3.73125,0.000611848
-3.73,-0.00038955
-3.72875,-0.000723349
-3.7275,-0.00038955
-3.72625,0.000611848
-3.725,0.00161325
-3.72375,-0.00038955
-3.7225,-0.00172475
-3.72125,-0.00239234
-3.72,-0.000723349
-3.71875,-0.000723349
-3.7175,-0.00205855
-3.71625,-0.00305994
-3.715,-0.00239234
-3.71375,-0.00172475
-3.7125,0.000611848
-3.71125,0.000278049
-3.71,-0.00038955
-3.70875,-0.000723349
-3.7075,-0.000723349
-3.70625,0.000611848
-3.705,0.00161325
-3.70375,-0.00038955
-3.7025,-0.00172475
-3.70125,-0.00272614
-3.7,-0.000723349
-3.69875,-0.000723349
-3.6975,-0.00205855
-3.69625,-0.00305994
-3.695,-0.00239234
-3.69375,-0.00172475
-3.6925,0.000611848
-3.69125,0.000278049
-3.69,-0.00038955
-3.68875,-0.000723349
-3.6875,-0.000723349
-3.68625,0.000611848
-3.685,0.00161325
-3.68375,-0.00038955
-3.6825,-0.00172475
-3.68125,-0.00239234
-3.68,-0.000723349
-3.67875,-0.00105715
-3.6775,-0.00205855
-3.67625,-0.00305994
-3.675,-0.00272614
-3.67375,-0.00172475
-3.6725,0.000278049
-3.67125,0.000611848
-3.67,-0.00038955
-3.66875,-0.000723349
-3.6675,-0.000723349
-3.66625,0.000611848
-3.665,0.00194704
-3.66375,-5.57504e-05
-3.6625,-0.00172475
-3.66125,-0.00239234
-3.66,-0.000723349
-3.65875,-0.000723349
-3.6575,-0.00172475
-3.65625,-0.00305994
-3.655,-0.00239234
-3.65375,-0.00172475
-3.6525,0.000611848
-3.65125,0.000611848
-3.65,-0.00038955
-3.64875,-0.000723349
-3.6475,-0.000723349
-3.64625,0.000611848
-3.645,0.00194704
-3.64375,-5.57504e-05
-3.6425,-0.00172475
-3.64125,-0.00272614
-3.64,-0.000723349
-3.63875,-0.000723349
-3.6375,-0.00172475
-3.63625,-0.00305994
-3.635,-0.00272614
-3.63375,-0.00172475
-3.6325,0.000611848
-3.63125,0.000611848
-3.63,-0.00038955
-3.62875,-0.000723349
-3.6275,-0.000723349
-3.62625,0.000611848
-3.625,0.00194704
-3.62375,-5.57504e-05
-3.6225,-0.00172475
-3.62125,-0.00272614
-3.62,-0.000723349
-3.61875,-0.00105715
-3.6175,-0.00172475
-3.61625,-0.00305994
-3.615,-0.00272614
-3.61375,-0.00172475
-3.6125,0.000611848
-3.61125,0.000611848
-3.61,-0.00038955
-3.60875,-0.000723349
-3.6075,-0.000723349
-3.60625,0.000611848
-3.605,0.00194704
-3.60375,-5.57504e-05
-3.6025,-0.00172475
-3.60125,-0.00239234
-3.6,-0.000723349
-3.59875,-0.000723349
-3.5975,-0.00172475
-3.59625,-0.00305994
-3.595,-0.00239234
-3.59375,-0.00172475
-3.5925,0.000611848
-3.59125,0.000611848
-3.59,-0.00038955
-3.58875,-0.000723349
-3.5875,-0.000723349
-3.58625,0.000611848
-3.585,0.00194704
-3.58375,-5.57504e-05
-3.5825,-0.00172475
-3.58125,-0.00239234
-3.58,-0.00105715
-3.57875,-0.000723349
-3.5775,-0.00172475
-3.57625,-0.00305994
-3.575,-0.00272614
-3.57375,-0.00205855
-3.5725,0.000278049
-3.57125,0.000611848
-3.57,-0.00038955
-3.56875,-0.000723349
-3.5675,-0.000723349
-3.56625,0.000278049
-3.565,0.00194704
-3.56375,-5.57504e-05
-3.5625,-0.00172475
-3.56125,-0.00239234
-3.56,-0.00105715
-3.55875,-0.000723349
-3.5575,-0.00172475
-3.55625,-0.00305994
-3.555,-0.00272614
-3.55375,-0.00205855
-3.5525,0.000278049
-3.55125,0.000611848
-3.55,-0.00038955
-3.54875,-0.000723349
-3.5475,-0.000723349
-3.54625,0.000278049
-3.545,0.00194704
-3.54375,-5.57504e-05
-3.5425,-0.00172475
-3.54125,-0.00239234
-3.54,-0.00105715
-3.53875,-0.00105715
-3.5375,-0.00172475
-3.53625,-0.00305994
-3.535,-0.00272614
-3.53375,-0.00205855
-3.5325,0.000278049
-3.53125,0.000611848
-3.53,-0.00038955
-3.52875,-0.000723349
-3.5275,-0.00105715
-3.52625,0.000278049
-3.525,0.00194704
-3.52375,-5.57504e-05
-3.5225,-0.00172475
-3.52125,-0.00239234
-3.52,-0.00105715
-3.51875,-0.000723349
-3.5175,-0.00172475
-3.51625,-0.00305994
-3.515,-0.00272614
-3.51375,-0.00205855
-3.5125,0.000278049
-3.51125,0.000611848
-3.51,-0.00038955
-3.50875,-0.000723349
-3.5075,-0.000723349
-3.50625,0.000278049
-3.505,0.00194704
-3.50375,-5.57504e-05
-3.5025,-0.00172475
-3.50125,-0.00239234
-3.5,-0.00105715
-3.49875,-0.00105715
-3.4975,-0.00172475
-3.49625,-0.00305994
-3.495,-0.00272614
-3.49375,-0.00205855
-3.4925,0.000278049
-3.49125,0.000611848
-3.49,-0.00038955
-3.48875,-0.000723349
-3.4875,-0.000723349
-3.48625,0.000278049
-3.485,0.00194704
-3.48375,-5.57504e-05
-3.4825,-0.00172475
-3.48125,-0.00239234
-3.48,-0.00105715
-3.47875,-0.000723349
-3.4775,-0.00139095
-3.47625,-0.00305994
-3.475,-0.00272614
-3.47375,-0.00205855
-3.4725,0.000611848
-3.47125,0.000611848
-3.47,-0.00038955
-3.46875,-0.000723349
-3.4675,-0.000723349
-3.46625,0.000278049
-3.465,0.00194704
-3.46375,-5.57504e-05
-3.4625,-0.00172475
-3.46125,-0.00239234
-3.46,-0.00105715
-3.45875,-0.000723349
-3.4575,-0.00139095
-3.45625,-0.00305994
-3.455,-0.00272614
-3.45375,-0.00205855
-3.4525,0.000278049
-3.45125,0.000611848
-3.45,-0.00038955
-3.44875,-0.000723349
-3.4475,-0.000723349
-3.44625,0.000278049
-3.445,0.00194704
-3.44375,-5.57504e-05
-3.4425,-0.00172475
-3.44125,-0.00239234
-3.44,-0.00105715
-3.43875,-0.000723349
-3.4375,-0.00139095
-3.43625,-0.00305994
-3.435,-0.00272614
-3.43375,-0.00239234
-3.4325,0.000278049
-3.43125,0.000611848
-3.43,-0.00038955
-3.42875,-0.000723349
-3.4275,-0.000723349
-3.42625,0.000278049
-3.425,0.00194704
-3.42375,-5.57504e-05
-3.4225,-0.00172475
-3.42125,-0.00239234
-3.42,-0.00105715
-3.41875,-0.000723349
-3.4175,-0.00139095
-3.41625,-0.00305994
-3.415,-0.00272614
-3.41375,-0.00239234
-3.4125,0.000278049
-3.41125,0.000611848
-3.41,-0.00038955
-3.40875,-0.000723349
-3.4075,-0.000723349
-3.40625,0.000278049
-3.405,0.00194704
-3.40375,0.000278049
-3.4025,-0.00172475
-3.40125,-0.00239234
-3.4,-0.00139095
-3.39875,-0.000723349
-3.3975,-0.00139095
-3.39625,-0.00305994
-3.395,-0.00272614
-3.39375,-0.00239234
-3.3925,0.000278049
-3.39125,0.000611848
-3.39,-0.00038955
-3.38875,-0.000723349
-3.3875,-0.000723349
-3.38625,0.000278049
-3.385,0.00194704
-3.38375,0.000278049
-3.3825,-0.00172475
-3.38125,-0.00239234
-3.38,-0.00139095
-3.37875,-0.000723349
-3.3775,-0.00139095
-3.37625,-0.00305994
-3.375,-0.00272614
-3.37375,-0.00205855
-3.3725,0.000278049
-3.37125,0.000611848
-3.37,-0.00038955
-3.36875,-0.000723349
-3.3675,-0.00105715
-3.36625,0.000278049
-3.365,0.00194704
-3.36375,0.000278049
-3.3625,-0.00172475
-3.36125,-0.00239234
-3.36,-0.00139095
-3.35875,-0.00105715
-3.3575,-0.00139095
-3.35625,-0.00305994
-3.355,-0.00272614
-3.35375,-0.00205855
-3.3525,0.000278049
-3.35125,0.000611848
-3.35,-0.00038955
-3.34875,-0.000723349
-3.3475,-0.000723349
-3.34625,0.000278049
-3.345,0.00194704
-3.34375,0.000278049
-3.3425,-0.00139095
-3.34125,-0.00239234
-3.34,-0.00139095
-3.33875,-0.000723349
-3.3375,-0.00139095
-3.33625,-0.00305994
-3.335,-0.00272614
-3.33375,-0.00205855
-3.3325,-5.57504e-05
-3.33125,0.000611848
-3.33,-0.00038955
-3.32875,-0.000723349
-3.3275,-0.00105715
-3.32625,-5.57504e-05
-3.325,0.00194704
-3.32375,0.000278049
-3.3225,-0.00172475
-3.32125,-0.00239234
-3.32,-0.00139095
-3.31875,-0.000723349
-3.3175,-0.00139095
-3.31625,-0.00305994
-3.315,-0.00272614
-3.31375,-0.00205855
-3.3125,-5.57504e-05
-3.31125,0.000611848
-3.31,-0.00038955
-3.30875,-0.000723349
-3.3075,-0.00105715
-3.30625,-5.57504e-05
-3.305,0.00194704
-3.30375,0.000278049
-3.3025,-0.00139095
-3.30125,-0.00239234
-3.3,-0.00139095
-3.29875,-0.00105715
-3.2975,-0.00139095
-3.29625,-0.00305994
-3.295,-0.00272614
-3.29375,-0.00205855
-3.2925,-5.57504e-05
-3.29125,0.000611848
-3.29,-0.00038955
-3.28875,-0.000723349
-3.2875,-0.00105715
-3.28625,-5.57504e-05
-3.285,0.00194704
-3.28375,0.000278049
-3.2825,-0.00139095
-3.28125,-0.00239234
-3.28,-0.00139095
-3.27875,-0.000723349
-3.2775,-0.00139095
-3.27625,-0.00305994
-3.275,-0.00272614
-3.27375,-0.00205855
-3.2725,-5.57504e-05
-3.27125,0.000611848
-3.27,-0.00038955
-3.26875,-0.000723349
-3.2675,-0.00105715
-3.26625,-5.57504e-05
-3.265,0.00194704
-3.26375,0.000278049
-3.2625,-0.00139095
-3.26125,-0.00239234
-3.26,-0.00139095
-3.25875,-0.000723349
-3.2575,-0.00105715
-3.25625,-0.00305994
-3.255,-0.00272614
-3.25375,-0.00205855
-3.2525,-5.57504e-05
-3.25125,0.000611848
-3.25,-0.00038955
-3.24875,-0.000723349
-3.2475,-0.000723349
-3.24625,-5.57504e-05
-3.245,0.00194704
-3.24375,0.000278049
-3.2425,-0.00139095
-3.24125,-0.00239234
-3.24,-0.00139095
-3.23875,-0.000723349
-3.2375,-0.00105715
-3.23625,-0.00305994
-3.235,-0.00272614
-3.23375,-0.00205855
-3.2325,-0.00038955
-3.23125,0.000611848
-3.23,-5.57504e-05
-3.22875,-0.00038955
-3.2275,-0.000723349
-3.22625,-5.57504e-05
-3.225,0.00194704
-3.22375,0.000611848
-3.2225,-0.00139095
-3.22125,-0.00239234
-3.22,-0.00139095
-3.21875,-0.000723349
-3.2175,-0.00105715
-3.21625,-0.00305994
-3.215,-0.00272614
-3.21375,-0.00205855
-3.2125,-0.00038955
-3.21125,0.000945647
-3.21,-0.00038955
-3.20875,-0.00038955
-3.2075,-0.000723349
-3.20625,-5.57504e-05
-3.205,0.00194704
-3.20375,0.000611848
-3.2025,-0.00139095
-3.20125,-0.00239234
-3.2,-0.00172475
-3.19875,-0.000723349
-3.1975,-0.00105715
-3.19625,-0.00305994
-3.195,-0.00272614
-3.19375,-0.00205855
-3.1925,-0.00038955
-3.19125,0.000945647
-3.19,-0.00038955
-3.18875,-0.00038955
-3.1875,-0.000723349
-3.18625,-5.57504e-05
-3.185,0.00194704
-3.18375,0.000611848
-3.1825,-0.00139095
-3.18125,-0.00239234
-3.18,-0.00172475
-3.17875,-0.000723349
-3.1775,-0.00105715
-3.17625,-0.00305994
-3.175,-0.00305994
-3.17375,-0.00205855
-3.1725,-0.00038955
-3.17125,0.000611848
-3.17,-5.57504e-05
-3.16875,-0.000723349
-3.1675,-0.000723349
-3.16625,-5.57504e-05
-3.165,0.00194704
-3.16375,0.000611848
-3.1625,-0.00139095
-3.16125,-0.00239234
-3.16,-0.00172475
-3.15875,-0.000723349
-3.1575,-0.00105715
-3.15625,-0.00305994
-3.155,-0.00272614
-3.15375,-0.00205855
-3.1525,-0.00038955
-3.15125,0.000611848
-3.15,-5.57504e-05
-3.14875,-0.00038955
-3.1475,-0.000723349
-3.14625,-5.57504e-05
-3.145,0.00194704
-3.14375,0.000611848
-3.1425,-0.00105715
-3.14125,-0.00239234
-3.14,-0.00172475
-3.13875,-0.000723349
-3.1375,-0.00105715
-3.13625,-0.00305994
-3.135,-0.00272614
-3.13375,-0.00205855
-3.1325,-0.00038955
-3.13125,0.000945647
-3.13,-5.57504e-05
-3.12875,-0.00038955
-3.1275,-0.000723349
-3.12625,-5.57504e-05
-3.125,0.00194704
-3.12375,0.000611848
-3.1225,-0.00105715
-3.12125,-0.00239234
-3.12,-0.00172475
-3.11875,-0.000723349
-3.1175,-0.00105715
-3.11625,-0.00305994
-3.115,-0.00272614
-3.11375,-0.00205855
-3.1125,-0.000723349
-3.11125,0.000611848
-3.11,-5.57504e-05
-3.10875,-0.00038955
-3.1075,-0.000723349
-3.10625,-5.57504e-05
-3.105,0.00194704
-3.10375,0.000611848
-3.1025,-0.00105715
-3.10125,-0.00239234
-3.1,-0.00172475
-3.09875,-0.000723349
-3.0975,-0.00105715
-3.09625,-0.00305994
-3.095,-0.00272614
-3.09375,-0.00205855
-3.0925,-0.000723349
-3.09125,0.000611848
-3.09,-5.57504e-05
-3.08875,-0.00038955
-3.0875,-0.000723349
-3.08625,-5.57504e-05
-3.085,0.00161325
-3.08375,0.000611848
-3.0825,-0.00105715
-3.08125,-0.00205855
-3.08,-0.00172475
-3.07875,-0.000723349
-3.0775,-0.00105715
-3.07625,-0.00305994
-3.075,-0.00272614
-3.07375,-0.00205855
-3.0725,-0.000723349
-3.07125,0.000611848
-3.07,-5.57504e-05
-3.06875,-0.00038955
-3.0675,-0.000723349
-3.06625,-5.57504e-05
-3.065,0.00161325
-3.06375,0.000611848
-3.0625,-0.00105715
-3.06125,-0.00239234
-3.06,-0.00172475
-3.05875,-0.000723349
-3.0575,-0.00105715
-3.05625,-0.00305994
-3.055,-0.00272614
-3.05375,-0.00205855
-3.0525,-0.000723349
-3.05125,0.000945647
-3.05,-5.57504e-05
-3.04875,-0.00038955
-3.0475,-0.000723349
-3.04625,-5.57504e-05
-3.045,0.00161325
-3.04375,0.000611848
-3.0425,-0.00105715
-3.04125,-0.00205855
-3.04,-0.00205855
-3.03875,-0.000723349
-3.0375,-0.00105715
-3.03625,-0.00272614
-3.035,-0.00272614
-3.03375,-0.00205855
-3.0325,-0.000723349
-3.03125,0.000611848
-3.03,-5.57504e-05
-3.02875,-0.00038955
-3.0275,-0.000723349
-3.02625,-5.57504e-05
-3.025,0.00161325
-3.02375,0.000945647
-3.0225,-0.00105715
-3.02125,-0.00239234
-3.02,-0.00205855
-3.01875,-0.000723349
-3.0175,-0.00105715
-3.01625,-0.00272614
-3.015,-0.00272614
-3.01375,-0.00205855
-3.0125,-0.000723349
-3.01125,0.000945647
-3.01,-5.57504e-05
-3.00875,-0.00038955
-3.0075,-0.000723349
-3.00625,-5.57504e-05
-3.005,0.00161325
-3.00375,0.000945647
-3.0025,-0.00105715
-3.00125,-0.00205855
-3,-0.00205855
-2.99875,-0.00038955
-2.9975,-0.00105715
-2.99625,-0.00272614
-2.995,-0.00272614
-2.99375,-0.00205855
-2.9925,-0.000723349
-2.99125,0.000945647
-2.99,-5.57504e-05
-2.98875,-0.00038955
-2.9875,-0.000723349
-2.98625,-0.00038955
-2.985,0.00161325
-2.98375,0.000945647
-2.9825,-0.00105715
-2.98125,-0.00239234
-2.98,-0.00205855
-2.97875,-0.00038955
-2.9775,-0.00105715
-2.97625,-0.00272614
-2.975,-0.00272614
-2.97375,-0.00205855
-2.9725,-0.000723349
-2.97125,0.000945647
-2.97,-5.57504e-05
-2.96875,-0.00038955
-2.9675,-0.000723349
-2.96625,-0.00038955
-2.965,0.00161325
-2.96375,0.000945647
-2.9625,-0.00105715
-2.96125,-0.00205855
-2.96,-0.00205855
-2.95875,-0.00038955
-2.9575,-0.00105715
-2.95625,-0.00272614
-2.955,-0.00272614
-2.95375,-0.00205855
-2.9525,-0.000723349
-2.95125,0.000945647
-2.95,-5.57504e-05
-2.94875,-0.00038955
-2.9475,-0.000723349
-2.94625,-5.57504e-05
-2.945,0.00161325
-2.94375,0.000945647
-2.9425,-0.00105715
-2.94125,-0.00239234
-2.94,-0.00205855
-2.93875,-0.00038955
-2.9375,-0.000723349
-2.93625,-0.00272614
-2.935,-0.00272614
-2.93375,-0.00205855
-2.9325,-0.000723349
-2.93125,0.000945647
-2.93,0.000278049
-2.92875,-0.00038955
-2.9275,-0.000723349
-2.92625,-5.57504e-05
-2.925,0.00161325
-2.92375,0.000945647
-2.9225,-0.000723349
-2.92125,-0.00205855
-2.92,-0.00205855
-2.91875,-0.00038955
-2.9175,-0.00105715
-2.91625,-0.00272614
-2.915,-0.00305994
-2.91375,-0.00205855
-2.9125,-0.00105715
-2.91125,0.000945647
-2.91,-5.57504e-05
-2.90875,-0.00038955
-2.9075,-0.000723349
-2.90625,-0.00038955
-2.905,0.00161325
-2.90375,0.000945647
-2.9025,-0.00105715
-2.90125,-0.00205855
-2.9,-0.00239234
-2.89875,-0.000723349
-2.8975,-0.00105715
-2.89625,-0.00272614
-2.895,-0.00305994
-2.89375,-0.00205855
-2.8925,-0.00105715
-2.89125,0.000611848
-2.89,-5.57504e-05
-2.88875,-0.00038955
-2.8875,-0.000723349
-2.88625,-0.00038955
-2.885,0.00161325
-2.88375,0.000945647
-2.8825,-0.000723349
-2.88125,-0.00205855
-2.88,-0.00205855
-2.87875,-0.00038955
-2.8775,-0.00105715
-2.87625,-0.00272614
-2.875,-0.00305994
-2.87375,-0.00205855
-2.8725,-0.00105715
-2.87125,0.000611848
-2.87,-5.57504e-05
-2.86875,-0.00038955
-2.8675,-0.000723349
-2.86625,-0.00038955
-2.865,0.00161325
-2.86375,0.00127945
-2.8625,-0.000723349
-2.86125,-0.00205855
-2.86,-0.00239234
-2.85875,-0.00038955
-2.8575,-0.000723349
-2.85625,-0.00272614
-2.855,-0.00305994
-2.85375,-0.00205855
-2.8525,-0.00105715
-2.85125,0.000945647
-2.85,0.000278049
-2.84875,-0.00038955
-2.8475,-0.000723349
-2.84625,-0.00038955
-2.845,0.00127945
-2.84375,0.00127945
-2.8425,-0.000723349
-2.84125,-0.00205855
-2.84,-0.00239234
-2.83875,-0.00038955
-2.8375,-0.00105715
-2.83625,-0.00272614
-2.835,-0.00272614
-2.83375,-0.00205855
-2.8325,-0.00105715
-2.83125,0.000945647
-2.83,0.000278049
-2.82875,-0.00038955
-2.8275,-0.000723349
-2.82625,-0.00038955
-2.825,0.00127945
-2.82375,0.00127945
-2.8225,-0.000723349
-2.82125,-0.00205855
-2.82,-0.00239234
-2.81875,-0.00038955
-2.8175,-0.000723349
-2.81625,-0.00272614
-2.815,-0.00272614
-2.81375,-0.00239234
-2.8125,-0.00105715
-2.81125,0.000611848
-2.81,-5.57504e-05
-2.80875,-0.00038955
-2.8075,-0.000723349
-2.80625,-0.00038955
-2.805,0.00127945
-2.80375,0.00127945
-2.8025,-0.000723349
-2.80125,-0.00205855
-2.8,-0.00239234
-2.79875,-0.00038955
-2.7975,-0.000723349
-2.79625,-0.00239234
-2.795,-0.00272614
-2.79375,-0.00205855
-2.7925,-0.00105715
-2.79125,0.000611848
-2.79,0.000278049
-2.78875,-0.00038955
-2.7875,-0.000723349
-2.78625,-0.00038955
-2.785,0.00127945
-2.78375,0.00127945
-2.7825,-0.000723349
-2.78125,-0.00205855
-2.78,-0.00239234
-2.77875,-0.00038955
-2.7775,-0.00105715
-2.77625,-0.00272614
-2.775,-0.00305994
-2.77375,-0.00239234
-2.7725,-0.00105715
-2.77125,0.000611848
-2.77,0.000278049
-2.76875,-0.00038955
-2.7675,-0.000723349
-2.76625,-0.00038955
-2.765,0.00127945
-2.76375,0.00127945
-2.7625,-0.000723349
-2.76125,-0.00205855
-2.76,-0.00239234
-2.75875,-0.00038955
-2.7575,-0.000723349
-2.75625,-0.00239234
-2.755,-0.00272614
-2.75375,-0.00205855
-2.7525,-0.00105715
-2.75125,0.000611848
-2.75,0.000278049
-2.74875,-0.00038955
-2.7475,-0.000723349
-2.74625,-0.00038955
-2.745,0.00127945
-2.74375,0.00127945
-2.7425,-0.000723349
-2.74125,-0.00205855
-2.74,-0.00239234
-2.73875,-0.00038955
-2.7375,-0.00105715
-2.73625,-0.00239234
-2.735,-0.00305994
-2.73375,-0.00239234
-2.7325,-0.00139095
-2.73125,0.000611848
-2.73,0.000278049
-2.72875,-0.00038955
-2.7275,-0.000723349
-2.72625,-0.00038955
-2.725,0.000945647
-2.72375,0.00127945
-2.7225,-0.000723349
-2.72125,-0.00205855
-2.72,-0.00239234
-2.71875,-0.00038955
-2.7175,-0.000723349
-2.71625,-0.00239234
-2.715,-0.00305994
-2.71375,-0.00239234
-2.7125,-0.00139095
-2.71125,0.000611848
-2.71,0.000278049
-2.70875,-0.00038955
-2.7075,-0.000723349
-2.70625,-0.00038955
-2.705,0.00127945
-2.70375,0.00127945
-2.7025,-0.000723349
-2.70125,-0.00205855
-2.7,-0.00239234
-2.69875,-0.00038955
-2.6975,-0.000723349
-2.69625,-0.00239234
-2.695,-0.00305994
-2.69375,-0.00239234
-2.6925,-0.00139095
-2.69125,0.000611848
-2.69,0.000278049
-2.68875,-0.00038955
-2.6875,-0.000723349
-2.68625,-0.00038955
-2.685,0.00127945
