-2.500000E+00,+27.337 
-2.497500E+00,+28.844 
-2.495000E+00,+27.236 
-2.492500E+00,+27.337 
-2.490000E+00,+30.452 
-2.487500E+00,+25.729 
-2.485000E+00,+25.729 
-2.482500E+00,+27.236 
-2.480000E+00,+27.337 
-2.477500E+00,+27.337 
-2.475000E+00,+25.729 
-2.472500E+00,+27.337 
-2.470000E+00,+27.236 
-2.467500E+00,+28.844 
-2.465000E+00,+27.337 
-2.462500E+00,+41.809 
-2.460000E+00,+15.980 
-2.457500E+00,+14.472 
-2.455000E+00,+12.864 
-2.452500E+00,+14.472 
-2.450000E+00,+14.472 
-2.447500E+00,+14.472 
-2.445000E+00,+14.472 
-2.442500E+00,+12.864 
-2.440000E+00,+16.080 
-2.437500E+00,+14.372 
-2.435000E+00,+14.472 
-2.432500E+00,+14.372 
-2.430000E+00,+16.080 
-2.427500E+00,+12.864 
-2.425000E+00,+16.080 
-2.422500E+00,+12.864 
-2.420000E+00,+12.864 
-2.417500E+00,+14.472 
-2.415000E+00,+15.980 
-2.412500E+00,+12.864 
-2.410000E+00,+14.472 
-2.407500E+00,+14.472 
-2.405000E+00,+14.472 
-2.402500E+00,+14.472 
-2.400000E+00,+14.472 
-2.397500E+00,+14.372 
-2.395000E+00,+16.080 
-2.392500E+00,+14.472 
-2.390000E+00,+14.472 
-2.387500E+00,+14.472 
-2.385000E+00,+14.372 
-2.382500E+00,+14.372 
-2.380000E+00,+14.472 
-2.377500E+00,+12.864 
-2.375000E+00,+15.980 
-2.372500E+00,+11.256 
-2.370000E+00,+12.864 
-2.367500E+00,+14.472 
-2.365000E+00,+16.080 
-2.362500E+00,+11.256 
-2.360000E+00,+14.472 
-2.357500E+00,+15.980 
-2.355000E+00,+16.080 
-2.352500E+00,+16.080 
-2.350000E+00,+14.472 
-2.347500E+00,+14.472 
-2.345000E+00,+14.372 
-2.342500E+00,+15.980 
-2.340000E+00,+16.080 
-2.337500E+00,+14.472 
-2.335000E+00,+12.864 
-2.332500E+00,+14.472 
-2.330000E+00,+15.980 
-2.327500E+00,+12.864 
-2.325000E+00,+16.080 
-2.322500E+00,+11.256 
-2.320000E+00,+14.472 
-2.317500E+00,+14.472 
-2.315000E+00,+14.472 
-2.312500E+00,+12.864 
-2.310000E+00,+14.472 
-2.307500E+00,+12.864 
-2.305000E+00,+14.472 
-2.302500E+00,+14.472 
-2.300000E+00,+14.472 
-2.297500E+00,+14.472 
-2.295000E+00,+15.980 
-2.292500E+00,+12.864 
-2.290000E+00,+14.472 
-2.287500E+00,+14.472 
-2.285000E+00,+14.472 
-2.282500E+00,+14.472 
-2.280000E+00,+14.472 
-2.277500E+00,+12.864 
-2.275000E+00,+14.472 
-2.272500E+00,+16.080 
-2.270000E+00,+14.472 
